Symbol,metap,metafc,idx
TRPC4AP,0.03780178462187339,1.6419675986477011,2.3356787073589382
PPDPF,8.350741317686384e-5,0.5723827012340506,2.3343340433145965
SGPP2,3.0929835973103517e-4,0.6645325537988566,2.332258325136501
ZNF211,2.7291887589302345e-4,0.6515113037660314,2.3219644128952606
ECT2,8.888212155344142e-10,-0.2527750858173923,-2.2879142136651076
PRSS35,0.06169008386773762,1.8751093532163006,2.2684784925884447
FERMT3,4.202964330526933e-6,0.4215043110801235,2.266194448929828
RAB11FIP4,0.03175144843981369,1.5112827512199882,2.2642589165927953
HDAC2,0.02348136614920487,1.3838299097012625,2.2546417447446307
POLG,1.9534624377814827e-4,-0.6076230723620301,-2.253792422518965
FOXK1,2.3448253156288697e-11,0.21069540939751844,2.2396689212612966
PGLYRP1,0.05586364603436778,1.7875936909768082,2.2396237996040007
OSM,6.187676629224477e-4,0.6978503988403919,2.239033737591946
RAB35,0.004368647914944542,0.9427266768758179,2.224507789069
PFN1,0.09756752046385628,-2.1929402065314516,-2.216393113960101
FIG4,1.8258028475875016e-5,0.4674993798287261,2.2152673723507497
GRINA,3.036543716586375e-7,0.3343499735447809,2.1791662290563445
GMIP,0.05550988173978322,1.696349247550525,2.129986493240678
SENP5,0.0027689906726073507,0.8277158294982483,2.1170309871606534
PYGO2,0.0074562029096089544,0.9887966545013636,2.1036473627616052
NDUFA7,0.016377202535731262,-1.1708699877608122,-2.0908931172474565
TMEM268,1.3638578058455018e-7,-0.3021280788319112,-2.074179024467945
ZSCAN25,3.470984119663338e-7,-0.3187132988729458,-2.0587436525687326
ANKRD6,8.427256976005114e-9,-0.25439462466744545,-2.054062019121132
ZNF502,1.6900094424485284e-4,-0.5443735251235171,-2.0534372908501806
ARHGAP10,0.11203223449280682,2.1531718766350303,2.0469279208162914
C11orf24,1.8542046271042973e-5,-0.43075578882669996,-2.038268479551115
KLRD1,7.603489624027385e-4,-0.6533986519998374,-2.0379419290915304
KCNMB4,3.2032294708897766e-4,-0.5825179450928873,-2.035557667556035
TTC31,0.012829519118150995,-1.0715466781189307,-2.0271408848781123
PHLPP1,0.03840694221438314,-1.4085069794722924,-1.9938687725579565
HOXB9,9.240218222753456e-6,0.3950622778401164,1.9888690464126877
ERAP2,0.0013239529541674059,0.6865579966899463,1.976001414232344
NR2C2,0.11351563284753462,-2.088704381586977,-1.9737093526648077
ADCY4,0.03334953201154022,-1.335168936553126,-1.9719246960043704
HRH4,0.0017746145402489225,-0.7113697852688274,-1.9569042715093263
TRIM33,0.008100367313664807,0.9354096902868213,1.9564049590765369
DNAI4,0.0538011112437665,1.5366755970012898,1.9503621198263825
NAPA,0.0063413454206405935,0.8785401282303779,1.9308718255613833
SPCS1,5.092834751345123e-5,0.4487844070342249,1.926649597141603
LILRB3,1.2391592468759297e-7,-0.277829912018927,-1.9189358840122934
CMAS,0.03348915685609363,1.2979236702975399,1.9145617371134578
ZNF585A,0.0031764906662625323,-0.7610558324880558,-1.9011573613995276
ANKRD50,0.013542374472681895,1.0171402507231861,1.9003284005302703
ZNF628,0.017255828494034602,-1.067741012495388,-1.8824959372859402
MYO1E,3.607160093243435e-5,0.41924956589454443,1.8626564699975412
TAS2R20,7.348000587225324e-5,-0.4439834271228692,-1.835352373570376
PRX,3.365933177418916e-5,0.4091018129858916,1.829869253399658
CNNM3,0.14793062909900995,2.2007387929369853,1.8264853260532543
HLA-B,0.0016136765930314864,0.6537935433071151,1.825511544390162
SERPINI2,9.623028198881756e-5,-0.4532968980186845,-1.8207523202105955
DCUN1D5,0.0011989931736806276,0.6218348935507063,1.8164936998658736
PTAFR,3.4032767600148487e-12,-0.15835204780316997,-1.8159975520186755
TOGARAM2,0.008400056647384288,0.8748361297313414,1.8159129136018763
SLC2A4,2.0532501391125067e-4,0.49198160503036337,1.8142107719054783
BORCS5,0.018529158780131682,1.0445223148292235,1.8092633708362742
ADAMTS14,0.07305732943527056,-1.5899809089689227,-1.806752875611153
DNAJC4,0.013472303695922052,-0.9644995466559407,-1.8041524739370267
ATP8A1,0.011588253716850117,-0.9194737382811656,-1.7800846111847357
HEATR5B,1.5508220107562747e-6,-0.30308156105537665,-1.7607335511380142
FAM217B,6.224970410246921e-4,0.5491576568829312,1.7605240533438165
ZNF219,8.124271864433376e-8,0.2468435760887524,1.7501741621266156
BUB1B,4.677782407409001e-5,-0.4027159089687623,-1.7437437706660932
FZD2,0.019577586112875505,1.0150553752842808,1.7339590642723504
CD248,0.0038900924630281167,-0.7192687791274167,-1.7334665830197242
TTLL9,0.004023625584654964,-0.7185769757153234,-1.7212666687030425
PFDN1,5.952699713123091e-5,-0.40567025980789306,-1.7140728795630729
IFI44,0.013197168627629137,0.906660744964437,1.7040863089130693
RUSC2,0.00673158254169333,0.7838462793421185,1.7024222712162835
CR1L,0.03967963969896853,-1.212855031876442,-1.6997341926347909
SELP,0.029814068871552833,-1.1113860084986371,-1.695506877206142
NYAP1,1.5912325131701093e-4,-0.44363552559587355,-1.6850458911909125
TMEM106B,0.007630809346588565,0.7921298934125959,1.677279122572772
GCN1,0.001831491201720245,0.6120986579079035,1.6754334858859439
SESN3,0.18851373252917616,2.3047924440380534,1.670183995536133
STPG4,0.013101771911519837,0.8839269444158978,1.6641427099144555
TLR2,0.005547164588465392,0.735867775140068,1.6600654159067874
NPR1,0.03964716061569719,-1.1735258485624764,-1.6450343463660906
SLC6A13,1.1412857791046306e-6,-0.27681345852583045,-1.6449932071826963
LHFPL2,0.001821461663598303,-0.599672899960033,-1.642851862251104
PTCD1,0.101215837007096,-1.6509803223983477,-1.6423152002690409
ABO,4.022735458526023e-11,0.15736035520734054,1.6358361934621817
CFH,2.9048340624356905e-7,-0.24950892308943962,-1.6310095576862196
NUDT15,0.04001297977127969,-1.1643968952661485,-1.6275929385986112
TREML4,0.001612098249415692,-0.5826260737212876,-1.6270465220805623
SPINK8,1.1499940438019122e-5,0.32876192842126595,1.6238552425607884
BTAF1,0.006188275951756609,0.7352530659292681,1.6237551696926544
PHF11,0.006582616612826972,0.7418592146294658,1.6184411298075259
ZNF148,1.6181474331007273e-4,-0.42627798746982387,-1.6160121397094334
POGLUT3,0.07575234486934151,1.4268158214471345,1.598895401614342
PHC2,9.036870152662916e-5,-0.39321830237043914,-1.590167720296655
ST3GAL5,0.027433719696216802,-1.0171692911065147,-1.5885288477405475
C1orf74,0.021727137249121602,-0.9530853412895371,-1.5849785324329395
MPEG1,0.02051176204179304,0.9362320610932815,1.5803569388990812
HSPA6,0.004698116764828297,0.6785704192234371,1.5797636387223692
ARF3,3.09582210853058e-6,-0.28584517394602293,-1.574785093333384
KLC3,2.653299958376286e-4,-0.44025184372836795,-1.574434652886647
POLR2C,5.8683279141343e-4,0.4817569624008463,1.5567906994016671
SLC18B1,0.00926034098285879,0.7651832280015869,1.5559029323216973
SCN1B,2.952769916787877e-7,-0.23819078507520516,-1.5553311361360493
SOD2,0.0020702447794957372,0.5782852455131797,1.5521050512304795
ABCB6,0.015735901978236422,-0.8558049525703175,-1.543109063121453
IFI6,0.005565427666603833,0.6813427503397907,1.5360882236063087
CRAMP1,0.02904605267762341,0.9962679031711715,1.531176971659551
CCNE2,1.3351076914327864e-6,-0.2605655497843583,-1.5306880755520664
PUS7,3.6678233612676635e-6,0.28129604546261294,1.5290104183669206
COLGALT2,4.7564812025584795e-5,0.353253460639563,1.527013755885798
GOLGA5,1.5459259750384714e-6,0.2619583339284435,1.5221904483960385
FAM217A,0.08350767855938676,-1.4112046396328308,-1.5216646918095333
CDC42EP2,0.02311977273190376,0.9288936060439335,1.5196852099033387
NUP205,9.534970190091241e-4,-0.5028596483631399,-1.5189784146980394
AOPEP,0.10699528667459175,-1.5594721565745309,-1.5136788076711225
FAM104B,0.005092452120679013,0.6565026194090967,1.505408460901722
DNAH12,0.011783820558296606,-0.7772073631668666,-1.4990106285631728
NAT14,0.007141886689740091,-0.6968763732098245,-1.4956270437506254
XKRX,1.4663421174820454e-6,-0.2561324892959634,-1.494216672294789
MTMR8,7.103199037406611e-5,0.35920187512008295,1.4901655079236409
ZDHHC19,0.008902437530578847,0.7265069664401038,1.4896960434452258
CHST15,6.779777410582903e-4,-0.46869666324635645,-1.4851987518733567
NELFA,9.862778500337457e-4,0.4916776613038707,1.4779834039921962
TNKS2,0.009416379670737406,0.7285206159993437,1.4760673047831578
TIGD4,0.1047595781314798,1.5057994716696321,1.4753917473730025
CR1,8.157131710654284e-7,-0.24128657116043298,-1.4690642463488994
TREM1,0.0025771197641359486,-0.5672579427944285,-1.468554460073068
LCOR,3.80042111675242e-7,-0.2287328071951588,-1.4685031127662913
WSB1,3.898472095389984e-4,-0.42667010893027274,-1.4545634449234721
APOL4,0.02980323666401763,-0.9521374092591574,-1.452710863551091
PHYH,0.009950177779394147,-0.7211788694778278,-1.443922091070081
IPO5,0.06612654461547386,1.2238300737018297,1.4436595353765385
KCNMA1,0.008909184223476287,0.7015931436370993,1.438379645105015
HNMT,2.558224365630656e-6,-0.25585083789231944,-1.4307335867970092
YKT6,5.313031888374091e-6,-0.27122363204399086,-1.4306117859533507
HRNR,0.16213639121733753,-1.8079998601938647,-1.4285359412083463
WASHC5,0.0015026790648386167,-0.5059877193734081,-1.4284710147790716
NETO2,6.355916646346376e-6,-0.2738944052049415,-1.423380417760485
ZNF638,1.7453989435666842e-6,-0.24659970680033183,-1.4199470765436373
PLA2G2D,0.04647549960691695,1.0609947787102283,1.4140683060073622
DVL3,0.06936995801936857,1.2150949037941385,1.4080866877396874
FASTK,0.001277771304222328,0.48424492548237696,1.4011853881235026
CTSC,2.7375205521722716e-5,0.30700030676545337,1.400732681433445
CACNG8,1.6051127319527425e-6,-0.24170191902056729,-1.4005404308241676
TRMT61A,5.668976925548756e-4,-0.43037480299172215,-1.3972097797626772
UMPS,5.687130829507844e-10,-0.15104809404188263,-1.3964557584705382
GBP7,4.983012443397172e-4,0.42273026612348563,1.3960700976880258
TIMM10B,0.0012664000486988182,-0.4815271894952491,-1.395190882350065
SNRPE,0.029709722155495017,-0.912211411230879,-1.3930393320236099
TLR4,0.011371746943354234,0.7141813872309156,1.3884920368003089
EHF,0.06991548777334096,1.1971716682904452,1.383244000001922
MMADHC,1.1193507155835268e-5,-0.2792850412037348,-1.3827496840743982
TSC1,8.86767481537478e-7,0.228445308803486,1.3825944685852998
EDARADD,5.8728654598804785e-5,0.3260555648700212,1.379589986408529
STYK1,0.01633364675876181,-0.7712843073929776,-1.378220918047769
ALDH1A3,0.19102728422186824,-1.9090076028940284,-1.3723943443063868
PPM1F,0.0010462608093011279,0.4600500077819099,1.3711146605707445
ENTHD1,0.359529022876439,-3.079301822537501,-1.368029243813632
PCDHGB3,8.213962953474246e-6,0.26741179325574266,1.3599085713651171
GNAZ,0.03237277313558822,-0.9112730055997141,-1.3576328368796085
SLC38A11,2.1932272926191747e-5,-0.29132304287723554,-1.3572496900322888
SOCS7,0.0023940685264376726,0.5177935277531085,1.3570661174283056
ATXN10,0.01971967436091296,-0.7954392760447485,-1.3563037172085521
COBLL1,6.245646561489263e-5,-0.32084142027901374,-1.3489529171385581
WDR77,6.389083635922446e-7,-0.21674319240516593,-1.3426290191781356
GRAP,1.211988587298234e-6,0.22556791703864063,1.3345729126736892
UQCR11,2.858128622869136e-4,0.3758539085416498,1.3319955185897692
POLR3H,2.5376221508002523e-4,0.36992834760763826,1.3301043946501652
FNDC11,5.0057452423027026e-5,-0.30842538701236016,-1.3263930172190583
NPIPB9,6.475984344240531e-5,0.3162459430609806,1.3246575505813838
DYNC2H1,0.003073774588352992,0.5251299341218056,1.3192986288058943
ADAMTS7,0.11925267568899096,-1.4283973376980186,-1.3191704613196424
TMEM74B,0.08829885145725215,-1.2505059774657967,-1.31808950480124
SGIP1,1.9864189512794123e-7,-0.1961781114251087,-1.314771803567607
KPNA3,0.0070729731972611325,0.6091486466383083,1.3099120239140156
MARK4,4.269707965323989e-7,-0.20521874785136648,-1.3071617115245227
SLC29A1,1.9246822261227106e-5,0.27573606980892684,1.30027230611251
NME3,0.03529889236166749,-0.8950947235584764,-1.2998913964784735
AKIRIN2,1.7849536070165318e-4,-0.34631391075472756,-1.2981137358748658
CASD1,9.35461535016913e-5,0.3216991802428767,1.296117654068976
TBL2,0.014650197865942434,0.7064772469229146,1.2957898413830686
CUX2,2.650856865609318e-4,-0.3616302666036103,-1.2934117736765507
RALGDS,0.0063301657730187545,0.5870239185460397,1.2906219330124327
ZNF541,0.168617784811148,1.666443120089328,1.2883215443473635
CYB561A3,1.1522497056584282e-4,-0.3245894787400043,-1.2783805342469112
MT-ATP8,2.0118685649826926e-4,-0.3446739383208356,-1.2740528817798191
ISG15,0.015785927724855903,0.7035079689248217,1.2675313354111635
IL26,0.2122725084415358,1.881392614826103,1.266377123922081
CELF2,0.006780538842321552,-0.5839031675556418,-1.2663316984430522
CYB561D1,1.2689512680853888e-6,0.21444233244687308,1.2644710195941251
B3GNT5,1.5507854373124314e-4,0.3311110070601212,1.2613502582872556
BUD23,0.18723402028083647,-1.7260495854605564,-1.2558999789699863
ARHGAP31,0.010607423210060491,0.6337019485379419,1.2511748557762234
CCT6B,3.367063092440584e-4,-0.3602286880219253,-1.2509837244833832
WDR43,0.04609739253491198,0.9341281398160138,1.2482975155241167
RANBP10,0.007760303646622449,-0.5901116617814304,-1.2452071782010605
CMC1,0.0017078766232891643,0.4496760593614548,1.2444980578318428
ABHD16A,0.004808000165951352,0.5352872008376385,1.2408147481629603
ITIH4,0.12417423085411358,1.367032837751724,1.2384887186983684
FGFBP3,4.302623172011568e-6,0.2303652871639706,1.2362015666237398
PIM3,0.01700928465773964,0.698084824037749,1.2351312179325953
GSK3B,0.14816136533503957,1.4890971978759484,1.2348562302921646
GPR153,0.058253587727542785,-0.9991120186652952,-1.2335809516916691
CFAP20DC,0.0693892327015824,-1.059854203617567,-1.2280614543327553
NPIPB7,0.03640040903431181,-0.8524542995361343,-1.2265911519325092
EXD2,4.0369175847592505e-4,-0.360728190897906,-1.2242934856273013
PGA5,0.019075970178707623,0.7118941083149293,1.2241114338306607
CPEB2,1.49070978890051e-4,-0.31965151805691666,-1.2231807035326387
GABARAPL1,0.005121278113015379,-0.5334220529304609,-1.2218680971586477
NFIB,0.09104621470376721,-1.1698111090864254,-1.2174669974922723
EXOSC6,0.050667555075158716,0.9368613432103589,1.2134884405101372
SH3RF3,6.473911847847052e-4,0.38025478439424687,1.212569087959614
ASPM,0.004960119588846402,-0.5258808838127131,-1.2118966262322544
MACROD1,1.7772210439729833e-5,0.25504517029134194,1.2115305015636435
PRPF19,5.279916212460834e-5,0.28258779638954806,1.20873340172386
BICDL1,0.01009164026322175,0.6041312381011944,1.2058690527314997
LDHA,0.017576401359845586,0.6856803228020633,1.2034169907395385
NT5DC1,0.08135393013510674,1.102526563802945,1.2013366061738984
LTB,4.535813864639495e-4,0.35857147328721706,1.198828061970162
IGF2BP1,0.23822899125598504,-1.9241422829524901,-1.1987510099594103
GLO1,0.008257696950447901,0.5745300019789167,1.1968270369561775
RBAK,0.03612664653331461,0.8285377936894524,1.194894297051239
PPP2R5E,0.02325300355294019,0.7277095282589358,1.1887287541282339
ZNF532,0.0018198052706493548,0.4333585574746665,1.18739164882208
ZCCHC8,2.077076525135736e-7,0.17719953999995267,1.1841443434855197
SHB,7.164889192338038e-4,-0.37572786104208733,-1.1815854161586226
MANSC1,5.364837553569758e-5,0.27666726050104784,1.1814918832059897
CNTLN,0.0028960504732746255,-0.46341303238017667,-1.1762321196358392
TBC1D10A,0.033693690022779124,-0.7961927478225389,-1.172355145232055
FAM186A,0.15884610596118073,-1.4667469084429046,-1.171965141669944
GTDC1,0.02420306236341348,-0.7250341410709049,-1.1717491945143637
CNPPD1,2.2787094679704785e-5,0.25238088880428655,1.1716305871845263
ZDHHC16,0.009281843374120581,0.5759195055734457,1.1704790861373005
LIPE,5.7153977910294615e-8,0.16075298019385137,1.164326366537942
C16orf72,0.11859490926539659,1.2570177599290113,1.1639154232392874
MBD3,8.138859131914955e-4,0.3764519551810452,1.163024398884301
CFL1,0.009363761137202376,-0.5732747085210766,-1.1629162227236187
FSBP,0.0015119598070070263,-0.4115553782993431,-1.1607753809096006
DNAJB6,0.009414571058656004,0.5706299124140656,1.1562100216915796
LRP5,5.306391631222113e-5,-0.2699664348005885,-1.1541606912088949
SUPT5H,0.007685968919100908,0.5435423715218823,1.1492123840716675
TKTL2,0.2184952260878309,1.7377549854464305,1.1478880402370186
TDP1,0.0352517629506655,-0.7877163567264011,-1.1444094148619253
NANOS1,0.1977403996231483,1.6163835380939897,1.13777979569322
CHRNB2,0.024535881978520503,-0.7046827893893809,-1.1346790478680726
TTC12,0.004151442857295246,0.4763651697839529,1.1346070070613903
PCDHGA3,1.0655583536463382e-4,0.28455800067452497,1.1303846789421783
CFLAR,0.07487788110269732,1.0014703844459436,1.1273015868161194
OSGEP,0.00131837410116897,-0.39096649667663774,-1.1259683945189407
RPS3A,8.361448648615203e-4,0.3656966882395562,1.1255114529418888
POFUT2,1.23397985197931e-4,-0.2877215339050598,-1.1246148380254901
LZTS2,5.037507103730835e-8,-0.15381281334667102,-1.1224927387518744
CAVIN3,0.006607344602649225,-0.5146592252793634,-1.1219432370266638
CNOT4,0.001213990491056147,-0.38388249411468583,-1.1193187086914353
KIF5A,0.0035499700850095783,0.45683890287102796,1.1191526633726998
DNAJC9,0.0022967002944706653,-0.42390634770010477,-1.1186446270916643
PTGDS,1.6253044713496502e-4,0.2950574680526569,1.117992004811147
ST13,0.02161616058084321,-0.6712660945275931,-1.117806693927934
APCDD1L,0.2624015642564011,1.921238621040489,1.11630415464322
THBS3,0.058874424224538785,-0.9070267301367851,-1.1157093877272892
RUNDC3A,6.151779782044894e-4,-0.3457465231151073,-1.1101918158875501
PRAM1,7.040254973332515e-6,-0.21523442593277736,-1.1089763554675995
TFR2,0.014085553029664796,-0.5989973446500281,-1.1088795164443417
CCR8,0.01931559098272476,0.645159341327671,1.105862465421895
YPEL1,0.3614483122974282,2.501354898889152,1.1054832995956136
ZRSR2,0.1330337193945596,-1.2618123733591913,-1.1053959243570035
ANAPC16,0.05907695775117536,-0.8994338347269673,-1.1050281092418524
SMTN,0.0017344269902659591,0.39943392795273647,1.1027747541260509
SESN2,0.013538457081858229,-0.5816007738000204,-1.0866808150391578
GBP6,8.193648157636368e-5,0.26562579898332217,1.0854858543196664
ZNF467,0.0011043117311728401,-0.36642254706743377,-1.08347787596028
MRPS23,0.018526163428680596,-0.6223692990861229,-1.0780771299177383
WNT6,0.0010486269340602575,0.3616864414464257,1.077600985189581
IFT140,0.14457064075201714,-1.2827561094207787,-1.0774123756280949
METTL22,0.004162582511584822,0.45212745656071823,1.0763514172379716
PDCD1LG2,0.014653427159251787,-0.5860613103291717,-1.0748720699109826
CNOT6L,2.081903330431966e-5,0.22920763797173077,1.0730445971294562
MKRN3,3.5839198546819377e-6,0.19657782054649947,1.0704923789863332
VEGFC,0.056062154863718267,0.8540316041138374,1.0686755493041666
SMPDL3A,0.33323899625601516,2.2299293931767545,1.0642208299042537
PAQR9,0.41646753551726423,-2.797345134648864,-1.064162810971198
CR2,0.0028161355876336956,-0.4170368360284023,-1.0635884097722021
LILRB2,5.187520475624604e-4,-0.32347993522986107,-1.0626445833845088
ZXDC,9.043671991388885e-6,-0.21048887782814124,-1.0616333227041403
FAM234B,0.14075152183743936,-1.2442359440009254,-1.0595252619289282
TRIM38,0.02937533535580149,-0.6911840013498161,-1.05890575540457
LTA4H,9.257398457657761e-5,0.2624703110958759,1.0586768982469752
PEX5L,0.22035260148033928,-1.6108343465798085,-1.0581277938333689
TUFM,1.3135906456488098e-4,0.2722551247914081,1.0567691442636071
IGSF3,0.13084312461042222,-1.1934299075897934,-1.0540958836963972
EXTL3,5.8702925708599254e-5,-0.2485246308496406,-1.0515922744532262
TCEA1,0.07727308440804431,0.9436830700202021,1.0493489169367065
SNX16,0.1091906285537513,-1.0905344536193229,-1.0488919963660641
DAGLA,0.016553958001642083,-0.5867739696318607,-1.0451020323464213
MRPS9,0.03605351467417788,0.7234341273388684,1.0439533477051557
HGSNAT,0.2569502792030026,1.7686334541326139,1.0437606354669684
PPP1R27,0.0074797302090706145,0.48923922205592985,1.0401783919868128
APLP2,0.10659247400201799,-1.068991915206601,-1.0393524656908324
MCAT,0.06704019589782666,0.8840328715888852,1.0375581974126624
SLC19A2,6.861239290584578e-4,0.32646793070289454,1.0328131078815779
KCNK5,0.015586703550150035,-0.5712061180857817,-1.0323098147410672
ZNF584,3.459545599239278e-4,-0.29745553629491844,-1.0294879418273641
LINC02210-CRHR1,1.4842466332353886e-5,0.2130462610924617,1.0286925779668563
SNRPC,0.002633746849030443,0.3987145701942708,1.0284547173616492
HIBADH,1.0023176939091152e-4,-0.2570284079317685,-1.027855216130726
LRRC71,0.08411031593575215,0.9531812715652919,1.0248135453993343
H2BC18,7.914023574959226e-4,0.3303638688344842,1.0246574544622475
POMK,0.31550888519902176,2.040402884795375,1.022218188585577
NUTM2D,0.1067485785056507,-1.0509261464462536,-1.0211196734132073
TTLL7,0.024598165800450378,0.6344577403311689,1.0209042213970465
LIMS2,0.023177829873767663,-0.6238948052607914,-1.020022605276889
COL6A6,0.20863993736070838,1.4976972204345154,1.019336556843522
RAB11FIP5,3.243456497993741e-6,-0.1850793199593353,-1.0158988922887784
