Symbol,deg_1,deg_2,deg_3,deg_4,deg_5,deg_6,deg_7,deg_8,ndeg,ddeg,idx,degvcount
B4GALT4,0,0,0,1,1,0,0,0,2,2,4,1.Unperturbed
B4GALT6,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
BAG6,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
BAHCC1,1,0,0,0,0,0,1,0,2,2,4,1.Unperturbed
BAZ2A,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
BCAS2,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
BCL11B,0,0,0,-1,0,-1,0,0,2,-2,-4,1.Unperturbed
BCL2A1,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
BCL2L12,-1,0,0,0,-1,0,0,0,2,-2,-4,1.Unperturbed
BCL7C,-1,0,0,0,0,-1,0,0,2,-2,-4,1.Unperturbed
BCL9,-1,NA,0,0,NA,NA,-1,0,2,-2,-4,1.Unperturbed
BDH2,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
BEGAIN,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
BEND7,0,0,0,1,0,1,0,0,2,2,4,1.Unperturbed
BEX3,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
BHLHB9,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
BHLHE41,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
BICD1,0,0,0,1,0,1,0,0,2,2,4,1.Unperturbed
BIRC5,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
BIVM,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
BLVRB,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
BMP1,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
BMP6,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
BMP8A,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
BNIP3L,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
BNIP5,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
BOC,0,0,0,0,0,1,1,0,2,2,4,1.Unperturbed
BOD1,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
BOD1L1,-1,0,0,NA,-1,0,0,NA,2,-2,-4,1.Unperturbed
BOLA2B,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
BORCS5,1,0,0,1,0,0,NA,0,2,2,4,1.Unperturbed
BPNT1,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
BPTF,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
BRCA1,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
BRD2,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
BRD4,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
BRD7,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
BRF2,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
BROX,0,0,0,1,0,1,0,0,2,2,4,1.Unperturbed
BRPF1,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
BSCL2,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
BTBD1,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
BTBD11,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
BTBD8,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
BTD,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
BTF3,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
BTF3L4,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
BTNL3,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
BTNL9,1,0,0,0,0,0,1,0,2,2,4,1.Unperturbed
BTRC,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
C10orf88,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
C11orf54,1,0,0,0,0,1,0,0,2,2,4,1.Unperturbed
C11orf71,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
C14orf132,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
C14orf39,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
C15orf40,0,0,0,1,0,1,0,0,2,2,4,1.Unperturbed
C15orf62,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
C16orf86,0,0,0,NA,-1,-1,NA,NA,2,-2,-4,1.Unperturbed
C16orf87,-1,0,0,0,0,-1,0,0,2,-2,-4,1.Unperturbed
C17orf100,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
C17orf113,0,0,0,-1,0,-1,0,0,2,-2,-4,1.Unperturbed
C17orf80,0,0,0,0,1,1,0,0,2,2,4,1.Unperturbed
C17orf97,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
C18orf32,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
C1orf159,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
C1orf162,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
C1orf43,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
C1orf50,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
C1QA,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
C20orf96,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
C2CD4D,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
C2orf42,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
C2orf49,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
C2orf76,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
C2orf81,0,0,0,1,0,1,0,0,2,2,4,1.Unperturbed
C3orf52,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
C4A,0,0,0,1,1,0,0,0,2,2,4,1.Unperturbed
C4B,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
C5AR2,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
C5orf15,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
C5orf22,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
C6orf89,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
C7orf31,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CA1,0,0,0,1,1,0,0,0,2,2,4,1.Unperturbed
CAAP1,1,0,0,0,1,0,0,0,2,2,4,1.Unperturbed
CABP7,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
CACFD1,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CACNA1A,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
CACNA1C,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
CACNA1F,-1,0,0,0,0,-1,0,0,2,-2,-4,1.Unperturbed
CALCOCO2,-1,0,0,0,-1,0,0,0,2,-2,-4,1.Unperturbed
CALCRL,0,0,0,1,0,1,0,0,2,2,4,1.Unperturbed
CALHM2,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
CAMK1D,-1,0,0,0,0,0,-1,0,2,-2,-4,1.Unperturbed
CAMSAP3,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
CAPN3,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
CAPN7,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CARD6,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
CARD9,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
CARM1,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CARMIL3,1,0,0,0,0,0,1,0,2,2,4,1.Unperturbed
CASC3,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
CASKIN1,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
CASP10,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
CASP7,0,0,0,0,1,0,1,0,2,2,4,1.Unperturbed
CASTOR1,0,0,0,-1,-1,NA,NA,0,2,-2,-4,1.Unperturbed
CATSPER1,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
CBR4,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
CBX4,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
CBX5,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CCDC107,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
CCDC120,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
CCDC124,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
CCDC127,1,0,0,0,1,0,0,0,2,2,4,1.Unperturbed
CCDC134,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CCDC153,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CCDC167,0,0,0,0,-1,-1,0,0,2,-2,-4,1.Unperturbed
CCDC17,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
CCDC200,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
CCDC22,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CCDC24,1,0,0,0,0,0,1,0,2,2,4,1.Unperturbed
CCDC25,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CCDC77,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CCDC80,0,0,0,-1,0,-1,0,0,2,-2,-4,1.Unperturbed
CCL20,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
CCL28,0,0,0,0,0,1,1,0,2,2,4,1.Unperturbed
CCN3,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CCNDBP1,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CCNY,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
CCPG1,1,0,0,NA,1,NA,NA,0,2,2,4,1.Unperturbed
CCR4,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
CCR7,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
CCRL2,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
CCT8,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CD101,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CD160,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
CD163,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CD180,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CD1E,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
CD2,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
CD248,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
CD274,0,0,0,1,0,1,0,0,2,2,4,1.Unperturbed
CD33,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CD4,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
CD47,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CD5,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
CD63,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CD79A,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
CD80,1,0,0,0,1,0,0,0,2,2,4,1.Unperturbed
CD8B,0,0,0,1,1,0,0,0,2,2,4,1.Unperturbed
CDC123,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CDC25A,0,0,0,1,0,1,0,0,2,2,4,1.Unperturbed
CDC42BPG,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CDC42EP1,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
CDC42EP2,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
CDC5L,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CDCA4,-1,0,0,0,0,0,-1,0,2,-2,-4,1.Unperturbed
CDCA5,0,0,0,0,-1,-1,0,0,2,-2,-4,1.Unperturbed
CDH1,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
CDH2,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CDH26,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
CDK14,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
CDK15,1,0,0,0,0,1,0,0,2,2,4,1.Unperturbed
CDK2AP1,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CDK5RAP2,1,0,0,0,0,1,0,0,2,2,4,1.Unperturbed
CDKN2C,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CDO1,1,0,0,0,0,1,0,0,2,2,4,1.Unperturbed
CDRT15,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CEBPB,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CEBPZ,0,0,0,0,1,1,0,0,2,2,4,1.Unperturbed
CECR2,0,0,0,1,0,1,0,0,2,2,4,1.Unperturbed
CEMIP,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CENATAC,0,0,0,-1,0,-1,0,0,2,-2,-4,1.Unperturbed
CENPB,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
CENPE,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
CENPJ,0,0,0,-1,0,-1,0,0,2,-2,-4,1.Unperturbed
CENPM,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CEP104,-1,0,0,0,0,0,-1,0,2,-2,-4,1.Unperturbed
CEP112,-1,0,0,NA,0,0,-1,0,2,-2,-4,1.Unperturbed
CEP128,0,0,0,0,-1,0,-1,0,2,-2,-4,1.Unperturbed
CEP78,-1,0,0,0,0,0,-1,0,2,-2,-4,1.Unperturbed
CEPT1,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
CERCAM,-1,0,0,0,0,0,-1,0,2,-2,-4,1.Unperturbed
CERK,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
CERS4,-1,-1,0,NA,0,NA,0,NA,2,-2,-4,1.Unperturbed
CERS6,0,0,0,1,0,1,0,0,2,2,4,1.Unperturbed
CES4A,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
CFAP53,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
CFAP73,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
CFAP97,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
CFDP1,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CFH,0,0,0,1,0,1,0,0,2,2,4,1.Unperturbed
CFHR1,1,0,0,0,0,0,1,0,2,2,4,1.Unperturbed
CFLAR,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
CGREF1,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
CHADL,0,0,0,-1,0,-1,0,0,2,-2,-4,1.Unperturbed
CHCHD3,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CHCHD5,-1,0,0,0,0,0,-1,0,2,-2,-4,1.Unperturbed
CHD1L,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
CHD2,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
CHD9,0,0,0,-1,0,-1,0,0,2,-2,-4,1.Unperturbed
CHFR,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
CHIC1,0,0,0,1,1,0,0,0,2,2,4,1.Unperturbed
CHIT1,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
CHKB,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
CHMP3,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
CHMP6,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
CHORDC1,0,0,0,1,0,1,0,0,2,2,4,1.Unperturbed
CHPT1,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
CHRAC1,0,0,0,1,1,0,0,0,2,2,4,1.Unperturbed
CHRM4,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
CHST6,0,0,0,0,1,1,0,0,2,2,4,1.Unperturbed
CHUK,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
CHURC1-FNTB,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
CIAO2B,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
CIP2A,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CISD2,0,0,0,1,1,0,0,0,2,2,4,1.Unperturbed
CLASP1,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
CLC,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
CLCN5,-1,0,0,0,-1,0,0,0,2,-2,-4,1.Unperturbed
CLDN6,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
CLDN9,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
CLEC18B,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CLEC4C,-1,0,0,-1,0,NA,0,0,2,-2,-4,1.Unperturbed
CLEC4F,0,0,0,0,1,1,0,0,2,2,4,1.Unperturbed
CLEC6A,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CLEC7A,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
CLEC9A,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
CLIC3,0,0,0,-1,0,-1,0,0,2,-2,-4,1.Unperturbed
CLIC4,0,0,0,1,1,0,0,0,2,2,4,1.Unperturbed
CLK3,0,0,0,1,1,0,0,0,2,2,4,1.Unperturbed
CLK4,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
CLPB,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
CLPX,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
CLSTN1,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CLTB,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CLTCL1,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
CLU,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
CMBL,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
CMSS1,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
CNDP2,1,0,0,0,1,0,0,0,2,2,4,1.Unperturbed
CNEP1R1,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CNIH2,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
CNOT11,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
CNOT3,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
CNOT6,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
CNPY4,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CNST,0,0,0,1,0,1,0,0,2,2,4,1.Unperturbed
CNTF,-1,0,0,0,-1,0,0,0,2,-2,-4,1.Unperturbed
CNTNAP1,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
CNTRL,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
CNTROB,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
COA5,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
COBLL1,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
COG5,0,0,0,1,0,1,0,0,2,2,4,1.Unperturbed
COL19A1,0,0,0,1,1,0,0,0,2,2,4,1.Unperturbed
COL9A2,0,0,0,1,0,1,0,0,2,2,4,1.Unperturbed
COLQ,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
COMMD10,1,0,0,0,0,0,1,0,2,2,4,1.Unperturbed
COMMD5,0,0,0,1,0,1,0,0,2,2,4,1.Unperturbed
COMMD9,0,0,0,1,0,1,0,0,2,2,4,1.Unperturbed
COPRS,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
COPS3,0,0,0,0,1,NA,1,0,2,2,4,1.Unperturbed
COPS5,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
COQ10B,0,0,0,1,0,1,0,0,2,2,4,1.Unperturbed
COQ6,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CORO2A,-1,0,0,-1,0,NA,0,NA,2,-2,-4,1.Unperturbed
CORO2B,1,0,0,0,1,0,0,0,2,2,4,1.Unperturbed
COX4I1,1,0,0,1,NA,NA,0,NA,2,2,4,1.Unperturbed
CPEB4,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CPLANE1,1,0,0,NA,1,0,NA,NA,2,2,4,1.Unperturbed
CPSF6,0,0,0,1,0,1,0,0,2,2,4,1.Unperturbed
CPT2,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
CRB3,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CREB3,1,0,0,0,0,0,1,0,2,2,4,1.Unperturbed
CREB3L2,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
CREB3L4,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
CREG1,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CRIM1,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
CRIP1,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
CRYBB2,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
CRYBG1,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CSDC2,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
CSF1,-1,0,0,0,0,0,-1,0,2,-2,-4,1.Unperturbed
CSF2RA,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CSK,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
CSNK1E,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
CST7,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CSTPP1,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CTBP1,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
CTDNEP1,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CTDSPL2,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
CTNNBIP1,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CTSC,0,0,0,1,0,1,0,0,2,2,4,1.Unperturbed
CTSG,1,0,0,NA,0,0,1,NA,2,2,4,1.Unperturbed
CTU1,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CUL2,-1,0,0,0,0,0,-1,0,2,-2,-4,1.Unperturbed
CWF19L2,0,0,0,1,0,1,0,0,2,2,4,1.Unperturbed
CXCL16,1,0,0,1,0,0,NA,NA,2,2,4,1.Unperturbed
CXCL6,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CXCL8,-1,0,0,0,0,0,-1,0,2,-2,-4,1.Unperturbed
CXCL9,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
CXCR2,0,0,0,0,0,1,1,0,2,2,4,1.Unperturbed
CXCR4,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
CYB5B,1,0,0,1,0,NA,NA,NA,2,2,4,1.Unperturbed
CYB5R1,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
CYBB,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
CYP21A2,0,0,0,1,0,1,0,0,2,2,4,1.Unperturbed
CYP51A1,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
CYSTM1,0,0,0,1,0,1,0,0,2,2,4,1.Unperturbed
CYTH2,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
DAAM1,1,0,0,0,0,1,0,0,2,2,4,1.Unperturbed
DAD1,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
DAGLA,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
DAP,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
DAPK3,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
DBH,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
DCAF1,1,0,0,0,0,1,0,0,2,2,4,1.Unperturbed
DCAF16,0,0,0,1,0,1,0,0,2,2,4,1.Unperturbed
DCAF5,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
DCAF8L2,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
DCANP1,0,0,0,1,0,1,0,0,2,2,4,1.Unperturbed
DCUN1D2,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
DCUN1D4,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
DDAH2,0,0,0,1,1,0,0,0,2,2,4,1.Unperturbed
DDN,-1,0,0,0,-1,0,0,0,2,-2,-4,1.Unperturbed
DDRGK1,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
DDTL,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
DDX11,0,0,0,1,0,1,0,0,2,2,4,1.Unperturbed
DDX17,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
DDX3X,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
DDX42,1,0,0,0,0,0,1,0,2,2,4,1.Unperturbed
DDX50,0,0,0,1,0,1,0,0,2,2,4,1.Unperturbed
DDX58,0,0,0,-1,0,0,-1,0,2,-2,-4,1.Unperturbed
DENND4C,1,0,0,0,0,1,0,0,2,2,4,1.Unperturbed
DENR,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
DEPDC7,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
DFFA,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
DGCR2,-1,0,0,-1,NA,NA,NA,0,2,-2,-4,1.Unperturbed
DHCR24,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
DHPS,1,0,0,0,0,0,1,0,2,2,4,1.Unperturbed
DHRS1,-1,0,0,0,-1,0,0,0,2,-2,-4,1.Unperturbed
DHRS13,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
DHX33,-1,0,0,NA,-1,NA,NA,NA,2,-2,-4,1.Unperturbed
DHX37,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
DHX57,-1,0,0,-1,0,0,0,0,2,-2,-4,1.Unperturbed
DIAPH1,0,0,0,1,0,1,0,0,2,2,4,1.Unperturbed
DIP2B,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
DISP2,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
DLGAP1,0,0,0,0,-1,-1,0,0,2,-2,-4,1.Unperturbed
DLL4,0,0,0,1,0,0,1,0,2,2,4,1.Unperturbed
DMD,-1,0,0,0,0,0,-1,NA,2,-2,-4,1.Unperturbed
DMRTC1,1,0,0,1,0,0,0,0,2,2,4,1.Unperturbed
DMTN,1,0,0,0,0,1,0,0,2,2,4,1.Unperturbed
DNAAF5,1,0,0,0,0,0,1,0,2,2,4,1.Unperturbed
DNAH7,0,0,0,-1,-1,0,0,0,2,-2,-4,1.Unperturbed
